#k:30.000000 m:0.010000 mu:-0.010000 Half-Life:1.735145 Freq:8.700000
Time Position Velocity Energy
9.960800 0.676409 64.637601 27.753026
9.960700 0.669924 64.843131 27.755137
9.960600 0.663420 65.046725 27.757266
9.960500 0.656895 65.248374 27.759413
9.960400 0.650350 65.448075 27.761579
9.960300 0.643785 65.645819 27.763762
9.960200 0.637201 65.841602 27.765964
9.960100 0.630598 66.035417 27.768183
9.960000 0.623975 66.227259 27.770420
9.959900 0.617333 66.417121 27.772675
9.959800 0.610673 66.604998 27.774947
9.959700 0.603994 66.790885 27.777237
9.959600 0.597296 66.974775 27.779543
9.959500 0.590581 67.156662 27.781867
9.959400 0.583847 67.336542 27.784207
9.959300 0.577095 67.514409 27.786564
9.959200 0.570326 67.690258 27.788938
9.959100 0.563540 67.864082 27.791328
9.959000 0.556736 68.035878 27.793734
9.958900 0.549916 68.205638 27.796157
9.958800 0.543079 68.373360 27.798595
9.958700 0.536225 68.539036 27.801050
9.958600 0.529354 68.702663 27.803520
9.958500 0.522468 68.864235 27.806005
9.958400 0.515566 69.023747 27.808506
9.958300 0.508647 69.181195 27.811022
9.958200 0.501714 69.336574 27.813553
9.958100 0.494765 69.489878 27.816098
9.958000 0.487801 69.641103 27.818659
9.957900 0.480822 69.790246 27.821234
9.957800 0.473828 69.937300 27.823823
9.957700 0.466820 70.082261 27.826426
9.957600 0.459797 70.225126 27.829043
9.957500 0.452761 70.365890 27.831674
9.957400 0.445710 70.504548 27.834319
9.957300 0.438646 70.641096 27.836977
9.957200 0.431568 70.775530 27.839648
9.957100 0.424478 70.907846 27.842332
9.957000 0.417374 71.038039 27.845029
9.956900 0.410257 71.166107 27.847739
9.956800 0.403128 71.292045 27.850462
9.956700 0.395986 71.415848 27.853196
9.956600 0.388833 71.537514 27.855943
9.956500 0.381667 71.657038 27.858701
9.956400 0.374490 71.774417 27.861472
9.956300 0.367301 71.889648 27.864253
9.956200 0.360100 72.002726 27.867046
9.956100 0.352889 72.113648 27.869851
9.956000 0.345667 72.222411 27.872666
9.955900 0.338434 72.329012 27.875491
9.955800 0.331190 72.433446 27.878328
9.955700 0.323937 72.535712 27.881174
9.955600 0.316673 72.635805 27.884031
9.955500 0.309400 72.733723 27.886898
9.955400 0.302117 72.829463 27.889774
9.955300 0.294825 72.923021 27.892659
9.955200 0.287523 73.014396 27.895554
9.955100 0.280213 73.103583 27.898458
9.955000 0.272894 73.190580 27.901371
9.954900 0.265566 73.275385 27.904292
9.954800 0.258231 73.357995 27.907222
9.954700 0.250887 73.438407 27.910160
9.954600 0.243535 73.516619 27.913106
9.954500 0.236176 73.592629 27.916060
9.954400 0.228809 73.666433 27.919021
9.954300 0.221435 73.738030 27.921989
9.954200 0.214055 73.807418 27.924965
9.954100 0.206667 73.874594 27.927947
9.954000 0.199273 73.939556 27.930936
9.953900 0.191873 74.002302 27.933932
9.953800 0.184467 74.062830 27.936933
9.953700 0.177055 74.121139 27.939941
9.953600 0.169637 74.177226 27.942954
9.953500 0.162214 74.231090 27.945973
9.953400 0.154785 74.282729 27.948997
9.953300 0.147352 74.332141 27.952026
9.953200 0.139914 74.379325 27.955060
9.953100 0.132472 74.424280 27.958099
9.953000 0.125025 74.467003 27.961142
9.952900 0.117574 74.507493 27.964189
9.952800 0.110120 74.545750 27.967240
9.952700 0.102662 74.581772 27.970294
9.952600 0.095200 74.615557 27.973352
9.952500 0.087735 74.647105 27.976414
9.952400 0.080268 74.676414 27.979478
9.952300 0.072797 74.703485 27.982545
9.952200 0.065325 74.728315 27.985614
9.952100 0.057849 74.750903 27.988686
9.952000 0.050372 74.771250 27.991760
9.951900 0.042893 74.789355 27.994836
9.951800 0.035413 74.805216 27.997913
9.951700 0.027931 74.818833 28.000991
9.951600 0.020448 74.830206 28.004071
9.951500 0.012964 74.839335 28.007151
9.951400 0.005479 74.846218 28.010232
9.951300 -0.002006 74.850856 28.013314
9.951200 -0.009491 74.853249 28.016395
9.951100 -0.016976 74.853395 28.019477
9.951000 -0.024461 74.851296 28.022558
9.950900 -0.031946 74.846951 28.025639
9.950800 -0.039430 74.840360 28.028719
9.950700 -0.046913 74.831524 28.031798
9.950600 -0.054395 74.820442 28.034875
9.950500 -0.061876 74.807114 28.037952
9.950400 -0.069355 74.791542 28.041026
9.950300 -0.076833 74.773725 28.044098
9.950200 -0.084308 74.753664 28.047169
9.950100 -0.091781 74.731359 28.050237
9.950000 -0.099252 74.706811 28.053302
9.949900 -0.106720 74.680020 28.056364
9.949800 -0.114185 74.650988 28.059423
9.949700 -0.121647 74.619715 28.062479
9.949600 -0.129105 74.586202 28.065531
9.949500 -0.136561 74.550450 28.068580
9.949400 -0.144012 74.512459 28.071624
9.949300 -0.151459 74.472232 28.074664
9.949200 -0.158902 74.429768 28.077700
9.949100 -0.166340 74.385070 28.080730
9.949000 -0.173774 74.338138 28.083756
9.948900 -0.181203 74.288973 28.086777
9.948800 -0.188627 74.237578 28.089792
9.948700 -0.196045 74.183953 28.092802
9.948600 -0.203458 74.128101 28.095805
9.948500 -0.210865 74.070022 28.098803
9.948400 -0.218266 74.009719 28.101794
9.948300 -0.225661 73.947192 28.104778
9.948200 -0.233049 73.882444 28.107756
9.948100 -0.240431 73.815477 28.110727
9.948000 -0.247805 73.746293 28.113691
9.947900 -0.255173 73.674893 28.116647
9.947800 -0.262533 73.601280 28.119595
9.947700 -0.269885 73.525456 28.122536
9.947600 -0.277230 73.447423 28.125468
9.947500 -0.284567 73.367182 28.128392
9.947400 -0.291895 73.284738 28.131308
9.947300 -0.299215 73.200091 28.134214
9.947200 -0.306527 73.113245 28.137112
9.947100 -0.313829 73.024201 28.140001
9.947000 -0.321122 72.932963 28.142880
9.946900 -0.328406 72.839534 28.145750
9.946800 -0.335681 72.743915 28.148609
9.946700 -0.342945 72.646109 28.151459
9.946600 -0.350200 72.546120 28.154298
9.946500 -0.357444 72.443951 28.157127
9.946400 -0.364678 72.339604 28.159946
9.946300 -0.371902 72.233082 28.162753
9.946200 -0.379114 72.124388 28.165550
9.946100 -0.386315 72.013527 28.168335
9.946000 -0.393506 71.900500 28.171108
9.945900 -0.400684 71.785312 28.173870
9.945800 -0.407851 71.667965 28.176620
9.945700 -0.415006 71.548463 28.179359
9.945600 -0.422148 71.426810 28.182084
9.945500 -0.429279 71.303009 28.184798
9.945400 -0.436396 71.177063 28.187498
9.945300 -0.443501 71.048977 28.190186
9.945200 -0.450593 70.918754 28.192861
9.945100 -0.457672 70.786398 28.195523
9.945000 -0.464737 70.651913 28.198171
9.944900 -0.471789 70.515303 28.200806
9.944800 -0.478826 70.376572 28.203427
9.944700 -0.485850 70.235723 28.206033
9.944600 -0.492859 70.092762 28.208626
9.944500 -0.499854 69.947692 28.211205
9.944400 -0.506834 69.800517 28.213769
9.944300 -0.513799 69.651242 28.216318
9.944200 -0.520749 69.499872 28.218853
9.944100 -0.527684 69.346410 28.221373
9.944000 -0.534603 69.190862 28.223877
9.943900 -0.541506 69.033231 28.226366
9.943800 -0.548393 68.873523 28.228840
9.943700 -0.555265 68.711742 28.231298
9.943600 -0.562119 68.547893 28.233740
9.943500 -0.568958 68.381981 28.236166
9.943400 -0.575779 68.214010 28.238576
9.943300 -0.582583 68.043986 28.240970
9.943200 -0.589370 67.871914 28.243347
9.943100 -0.596140 67.697798 28.245708
9.943000 -0.602892 67.521645 28.248052
9.942900 -0.609627 67.343458 28.250379
9.942800 -0.616343 67.163244 28.252689
9.942700 -0.623041 66.981007 28.254982
9.942600 -0.629721 66.796754 28.257257
9.942500 -0.636382 66.610489 28.259515
9.942400 -0.643024 66.422218 28.261756
9.942300 -0.649647 66.231946 28.263979
9.942200 -0.656251 66.039680 28.266184
9.942100 -0.662836 65.845425 28.268370
9.942000 -0.669401 65.649186 28.270539
9.941900 -0.675946 65.450970 28.272690
9.941800 -0.682471 65.250782 28.274822
9.941700 -0.688976 65.048628 28.276935
9.941600 -0.695460 64.844515 28.279030
9.941500 -0.701924 64.638448 28.281107
9.941400 -0.708367 64.430433 28.283164
9.941300 -0.714789 64.220477 28.285202
9.941200 -0.721190 64.008585 28.287222
9.941100 -0.727570 63.794765 28.289222
9.941000 -0.733927 63.579022 28.291203
9.940900 -0.740264 63.361363 28.293164
9.940800 -0.746578 63.141794 28.295106
9.940700 -0.752870 62.920322 28.297028
9.940600 -0.759139 62.696953 28.298931
9.940500 -0.765387 62.471694 28.300814
9.940400 -0.771611 62.244552 28.302677
9.940300 -0.777813 62.015533 28.304520
9.940200 -0.783991 61.784644 28.306343
9.940100 -0.790146 61.551893 28.308146
9.940000 -0.796278 61.317285 28.309928
9.939900 -0.802386 61.080828 28.311690
9.939800 -0.808470 60.842529 28.313432
9.939700 -0.814531 60.602395 28.315154
9.939600 -0.820567 60.360433 28.316854
9.939500 -0.826578 60.116651 28.318535
9.939400 -0.832565 59.871055 28.320194
9.939300 -0.838528 59.623653 28.321833
9.939200 -0.844465 59.374452 28.323451
9.939100 -0.850378 59.123460 28.325048
9.939000 -0.856265 58.870683 28.326624
9.938900 -0.862126 58.616131 28.328179
9.938800 -0.867962 58.359809 28.329714
9.938700 -0.873772 58.101726 28.331227
9.938600 -0.879557 57.841890 28.332719
9.938500 -0.885315 57.580308 28.334189
9.938400 -0.891046 57.316987 28.335639
9.938300 -0.896752 57.051937 28.337067
9.938200 -0.902430 56.785164 28.338474
9.938100 -0.908082 56.516677 28.339860
9.938000 -0.913706 56.246483 28.341224
9.937900 -0.919304 55.974591 28.342567
9.937800 -0.924874 55.701009 28.343889
9.937700 -0.930417 55.425744 28.345189
9.937600 -0.935931 55.148806 28.346467
9.937500 -0.941418 54.870201 28.347724
9.937400 -0.946877 54.589940 28.348960
9.937300 -0.952308 54.308029 28.350174
9.937200 -0.957711 54.024477 28.351366
9.937100 -0.963085 53.739294 28.352537
9.937000 -0.968430 53.452486 28.353686
9.936900 -0.973746 53.164064 28.354814
9.936800 -0.979034 52.874034 28.355921
9.936700 -0.984292 52.582407 28.357005
9.936600 -0.989521 52.289190 28.358068
9.936500 -0.994720 51.994393 28.359110
9.936400 -0.999890 51.698024 28.360130
9.936300 -1.005030 51.400092 28.361128
9.936200 -1.010140 51.100606 28.362105
9.936100 -1.015220 50.799575 28.363061
9.936000 -1.020270 50.497007 28.363995
9.935900 -1.025289 50.192913 28.364907
9.935800 -1.030278 49.887300 28.365798
9.935700 -1.035236 49.580178 28.366668
9.935600 -1.040163 49.271557 28.367516
9.935500 -1.045059 48.961445 28.368343
9.935400 -1.049924 48.649851 28.369149
9.935300 -1.054758 48.336785 28.369933
9.935200 -1.059560 48.022257 28.370696
9.935100 -1.064331 47.706275 28.371438
9.935000 -1.069070 47.388849 28.372159
9.934900 -1.073777 47.069988 28.372859
9.934800 -1.078451 46.749703 28.373537
9.934700 -1.083094 46.428002 28.374195
9.934600 -1.087705 46.104895 28.374832
9.934500 -1.092283 45.780392 28.375447
9.934400 -1.096828 45.454502 28.376042
9.934300 -1.101341 45.127236 28.376616
9.934200 -1.105821 44.798603 28.377170
9.934100 -1.110268 44.468612 28.377703
9.934000 -1.114681 44.137274 28.378215
9.933900 -1.119062 43.804598 28.378707
9.933800 -1.123409 43.470595 28.379178
9.933700 -1.127722 43.135274 28.379629
9.933600 -1.132002 42.798646 28.380060
9.933500 -1.136248 42.460720 28.380470
9.933400 -1.140461 42.121506 28.380861
9.933300 -1.144639 41.781015 28.381231
9.933200 -1.148783 41.439257 28.381582
9.933100 -1.152892 41.096242 28.381912
9.933000 -1.156967 40.751980 28.382223
9.932900 -1.161008 40.406482 28.382515
9.932800 -1.165014 40.059758 28.382787
9.932700 -1.168985 39.711818 28.383039
9.932600 -1.172921 39.362672 28.383272
9.932500 -1.176823 39.012331 28.383486
9.932400 -1.180689 38.660806 28.383680
9.932300 -1.184520 38.308107 28.383856
9.932200 -1.188315 37.954245 28.384013
9.932100 -1.192075 37.599229 28.384151
9.932000 -1.195799 37.243071 28.384270
9.931900 -1.199488 36.885782 28.384371
9.931800 -1.203141 36.527372 28.384453
9.931700 -1.206757 36.167851 28.384517
9.931600 -1.210338 35.807231 28.384563
9.931500 -1.213883 35.445522 28.384591
9.931400 -1.217391 35.082735 28.384601
9.931300 -1.220863 34.718881 28.384593
9.931200 -1.224298 34.353970 28.384568
9.931100 -1.227697 33.988015 28.384525
9.931000 -1.231059 33.621025 28.384464
9.930900 -1.234384 33.253011 28.384387
9.930800 -1.237673 32.883985 28.384292
9.930700 -1.240924 32.513958 28.384180
9.930600 -1.244138 32.142941 28.384052
9.930500 -1.247316 31.770944 28.383907
9.930400 -1.250455 31.397979 28.383745
9.930300 -1.253558 31.024057 28.383568
9.930200 -1.256623 30.649189 28.383374
9.930100 -1.259650 30.273387 28.383163
9.930000 -1.262640 29.896661 28.382938
9.929900 -1.265592 29.519024 28.382696
9.929800 -1.268506 29.140485 28.382439
9.929700 -1.271382 28.761057 28.382166
9.929600 -1.274220 28.380751 28.381879
9.929500 -1.277020 27.999579 28.381576
9.929400 -1.279782 27.617551 28.381258
9.929300 -1.282505 27.234679 28.380926
9.929200 -1.285190 26.850974 28.380579
9.929100 -1.287837 26.466449 28.380218
9.929000 -1.290445 26.081114 28.379842
9.928900 -1.293014 25.694981 28.379453
9.928800 -1.295545 25.308062 28.379050
9.928700 -1.298037 24.920368 28.378633
9.928600 -1.300490 24.531911 28.378203
9.928500 -1.302905 24.142703 28.377760
9.928400 -1.305280 23.752754 28.377303
9.928300 -1.307616 23.362077 28.376834
9.928200 -1.309913 22.970684 28.376352
9.928100 -1.312171 22.578585 28.375857
9.928000 -1.314390 22.185794 28.375350
9.927900 -1.316569 21.792321 28.374831
9.927800 -1.318709 21.398179 28.374301
9.927700 -1.320809 21.003378 28.373758
9.927600 -1.322870 20.607932 28.373204
9.927500 -1.324891 20.211852 28.372639
9.927400 -1.326873 19.815150 28.372062
9.927300 -1.328814 19.417837 28.371475
9.927200 -1.330716 19.019925 28.370877
9.927100 -1.332578 18.621427 28.370269
9.927000 -1.334401 18.222355 28.369650
9.926900 -1.336183 17.822719 28.369021
9.926800 -1.337925 17.422533 28.368382
9.926700 -1.339627 17.021808 28.367734
9.926600 -1.341289 16.620557 28.367076
9.926500 -1.342911 16.218791 28.366409
9.926400 -1.344493 15.816522 28.365733
9.926300 -1.346034 15.413762 28.365049
9.926200 -1.347535 15.010524 28.364355
9.926100 -1.348996 14.606819 28.363654
9.926000 -1.350416 14.202660 28.362944
9.925900 -1.351796 13.798059 28.362226
9.925800 -1.353135 13.393027 28.361501
9.925700 -1.354434 12.987578 28.360768
9.925600 -1.355692 12.581723 28.360028
9.925500 -1.356910 12.175473 28.359281
9.925400 -1.358087 11.768843 28.358527
9.925300 -1.359223 11.361843 28.357766
9.925200 -1.360318 10.954485 28.356999
9.925100 -1.361373 10.546783 28.356226
9.925000 -1.362387 10.138748 28.355448
9.924900 -1.363360 9.730393 28.354663
9.924800 -1.364292 9.321729 28.353873
9.924700 -1.365184 8.912769 28.353078
9.924600 -1.366034 8.503525 28.352278
9.924500 -1.366843 8.094010 28.351473
9.924400 -1.367612 7.684236 28.350664
9.924300 -1.368339 7.274215 28.349850
9.924200 -1.369026 6.863959 28.349033
9.924100 -1.369671 6.453481 28.348211
9.924000 -1.370275 6.042792 28.347386
9.923900 -1.370838 5.631906 28.346558
9.923800 -1.371360 5.220835 28.345727
9.923700 -1.371841 4.809590 28.344892
9.923600 -1.372281 4.398185 28.344055
9.923500 -1.372680 3.986631 28.343216
9.923400 -1.373037 3.574941 28.342375
9.923300 -1.373354 3.163128 28.341531
9.923200 -1.373629 2.751203 28.340686
9.923100 -1.373863 2.339179 28.339840
9.923000 -1.374055 1.927068 28.338992
9.922900 -1.374207 1.514884 28.338143
9.922800 -1.374317 1.102637 28.337294
9.922700 -1.374386 0.690340 28.336444
9.922600 -1.374414 0.278007 28.335594
9.922500 -1.374401 -0.134352 28.334744
9.922400 -1.374346 -0.546723 28.333894
9.922300 -1.374250 -0.959094 28.333044
9.922200 -1.374113 -1.371452 28.332196
9.922100 -1.373934 -1.783786 28.331348
9.922000 -1.373715 -2.196083 28.330501
9.921900 -1.373454 -2.608331 28.329656
9.921800 -1.373152 -3.020517 28.328812
9.921700 -1.372809 -3.432629 28.327971
9.921600 -1.372424 -3.844654 28.327131
9.921500 -1.371999 -4.256580 28.326294
9.921400 -1.371532 -4.668395 28.325459
9.921300 -1.371024 -5.080087 28.324627
9.921200 -1.370475 -5.491642 28.323799
9.921100 -1.369884 -5.903050 28.322973
9.921000 -1.369253 -6.314296 28.322151
9.920900 -1.368580 -6.725370 28.321333
9.920800 -1.367867 -7.136258 28.320519
9.920700 -1.367112 -7.546949 28.319709
9.920600 -1.366316 -7.957430 28.318904
9.920500 -1.365479 -8.367688 28.318103
9.920400 -1.364602 -8.777711 28.317308
9.920300 -1.363683 -9.187488 28.316517
9.920200 -1.362723 -9.597006 28.315732
9.920100 -1.361723 -10.006251 28.314953
9.920000 -1.360681 -10.415213 28.314179
9.919900 -1.359599 -10.823879 28.313411
9.919800 -1.358475 -11.232237 28.312650
9.919700 -1.357311 -11.640274 28.311896
9.919600 -1.356107 -12.047977 28.311148
9.919500 -1.354861 -12.455336 28.310407
9.919400 -1.353575 -12.862337 28.309673
9.919300 -1.352248 -13.268969 28.308947
9.919200 -1.350880 -13.675219 28.308229
9.919100 -1.349472 -14.081075 28.307518
9.919000 -1.348024 -14.486524 28.306816
9.918900 -1.346535 -14.891555 28.306122
9.918800 -1.345005 -15.296156 28.305436
9.918700 -1.343435 -15.700313 28.304760
9.918600 -1.341825 -16.104016 28.304092
9.918500 -1.340174 -16.507252 28.303433
9.918400 -1.338483 -16.910009 28.302784
9.918300 -1.336752 -17.312274 28.302145
9.918200 -1.334980 -17.714036 28.301515
9.918100 -1.333169 -18.115283 28.300896
9.918000 -1.331317 -18.516002 28.300287
9.917900 -1.329425 -18.916182 28.299688
9.917800 -1.327494 -19.315810 28.299100
9.917700 -1.325522 -19.714875 28.298523
9.917600 -1.323511 -20.113364 28.297958
9.917500 -1.321460 -20.511266 28.297403
9.917400 -1.319369 -20.908568 28.296860
9.917300 -1.317238 -21.305258 28.296329
9.917200 -1.315068 -21.701326 28.295809
9.917100 -1.312859 -22.096758 28.295302
9.917000 -1.310610 -22.491542 28.294807
9.916900 -1.308321 -22.885668 28.294325
9.916800 -1.305993 -23.279123 28.293856
9.916700 -1.303626 -23.671895 28.293399
9.916600 -1.301219 -24.063973 28.292955
9.916500 -1.298774 -24.455345 28.292525
9.916400 -1.296289 -24.845998 28.292108
9.916300 -1.293766 -25.235921 28.291705
9.916200 -1.291203 -25.625103 28.291316
9.916100 -1.288602 -26.013532 28.290941
9.916000 -1.285962 -26.401196 28.290580
9.915900 -1.283283 -26.788083 28.290234
9.915800 -1.280566 -27.174182 28.289902
9.915700 -1.277810 -27.559480 28.289585
9.915600 -1.275015 -27.943968 28.289282
9.915500 -1.272182 -28.327632 28.288995
9.915400 -1.269311 -28.710462 28.288724
9.915300 -1.266402 -29.092446 28.288467
9.915200 -1.263455 -29.473572 28.288227
9.915100 -1.260469 -29.853829 28.288002
9.915000 -1.257446 -30.233206 28.287793
9.914900 -1.254385 -30.611691 28.287600
9.914800 -1.251286 -30.989272 28.287424
9.914700 -1.248149 -31.365939 28.287264
9.914600 -1.244975 -31.741680 28.287120
9.914500 -1.241764 -32.116483 28.286993
9.914400 -1.238515 -32.490338 28.286884
9.914300 -1.235228 -32.863233 28.286791
9.914200 -1.231905 -33.235157 28.286716
9.914100 -1.228544 -33.606098 28.286657
9.914000 -1.225146 -33.976046 28.286617
9.913900 -1.221712 -34.344990 28.286594
9.913800 -1.218241 -34.712917 28.286589
9.913700 -1.214733 -35.079818 28.286601
9.913600 -1.211188 -35.445682 28.286632
9.913500 -1.207607 -35.810496 28.286681
9.913400 -1.203990 -36.174250 28.286748
9.913300 -1.200336 -36.536934 28.286834
9.913200 -1.196646 -36.898536 28.286939
9.913100 -1.192920 -37.259045 28.287062
9.913000 -1.189158 -37.618451 28.287203
9.912900 -1.185361 -37.976743 28.287364
9.912800 -1.181527 -38.333909 28.287544
9.912700 -1.177658 -38.689940 28.287743
9.912600 -1.173754 -39.044824 28.287962
9.912500 -1.169814 -39.398551 28.288200
9.912400 -1.165839 -39.751110 28.288457
9.912300 -1.161829 -40.102490 28.288734
9.912200 -1.157783 -40.452681 28.289031
9.912100 -1.153703 -40.801672 28.289347
9.912000 -1.149588 -41.149454 28.289684
9.911900 -1.145439 -41.496014 28.290040
9.911800 -1.141254 -41.841343 28.290417
9.911700 -1.137036 -42.185431 28.290814
9.911600 -1.132783 -42.528267 28.291231
9.911500 -1.128496 -42.869841 28.291669
9.911400 -1.124175 -43.210142 28.292127
9.911300 -1.119820 -43.549160 28.292606
9.911200 -1.115432 -43.886885 28.293105
9.911100 -1.111009 -44.223307 28.293625
9.911000 -1.106553 -44.558415 28.294166
9.910900 -1.102064 -44.892200 28.294728
9.910800 -1.097542 -45.224651 28.295311
9.910700 -1.092986 -45.555759 28.295915
9.910600 -1.088398 -45.885514 28.296540
9.910500 -1.083776 -46.213904 28.297186
9.910400 -1.079122 -46.540922 28.297853
9.910300 -1.074435 -46.866555 28.298541
9.910200 -1.069716 -47.190796 28.299251
9.910100 -1.064965 -47.513634 28.299982
9.910000 -1.060181 -47.835060 28.300735
9.909900 -1.055366 -48.155062 28.301509
9.909800 -1.050519 -48.473633 28.302305
9.909700 -1.045639 -48.790763 28.303122
9.909600 -1.040729 -49.106441 28.303961
9.909500 -1.035787 -49.420658 28.304821
9.909400 -1.030813 -49.733405 28.305703
9.909300 -1.025809 -50.044673 28.306607
9.909200 -1.020774 -50.354451 28.307533
9.909100 -1.015707 -50.662731 28.308480
9.909000 -1.010610 -50.969504 28.309450
9.908900 -1.005483 -51.274759 28.310441
9.908800 -1.000325 -51.578488 28.311453
9.908700 -0.995137 -51.880682 28.312488
9.908600 -0.989919 -52.181331 28.313545
9.908500 -0.984671 -52.480427 28.314623
9.908400 -0.979393 -52.777960 28.315723
9.908300 -0.974086 -53.073921 28.316846
9.908200 -0.968749 -53.368302 28.317990
9.908100 -0.963383 -53.661094 28.319156
9.908000 -0.957987 -53.952287 28.320344
9.907900 -0.952563 -54.241873 28.321554
9.907800 -0.947110 -54.529843 28.322785
9.907700 -0.941629 -54.816189 28.324039
9.907600 -0.936119 -55.100901 28.325314
9.907500 -0.930580 -55.383972 28.326612
9.907400 -0.925014 -55.665392 28.327931
9.907300 -0.919419 -55.945153 28.329272
9.907200 -0.913797 -56.223247 28.330635
9.907100 -0.908147 -56.499666 28.332019
9.907000 -0.902469 -56.774400 28.333425
9.906900 -0.896765 -57.047441 28.334853
9.906800 -0.891033 -57.318782 28.336303
9.906700 -0.885274 -57.588415 28.337774
9.906600 -0.879488 -57.856330 28.339267
9.906500 -0.873676 -58.122519 28.340782
9.906400 -0.867837 -58.386976 28.342318
9.906300 -0.861972 -58.649692 28.343875
9.906200 -0.856081 -58.910658 28.345454
9.906100 -0.850164 -59.169867 28.347055
9.906000 -0.844222 -59.427311 28.348676
9.905900 -0.838253 -59.682983 28.350319
9.905800 -0.832260 -59.936874 28.351983
9.905700 -0.826241 -60.188977 28.353669
9.905600 -0.820197 -60.439284 28.355375
9.905500 -0.814128 -60.687788 28.357102
9.905400 -0.808034 -60.934481 28.358851
9.905300 -0.801917 -61.179355 28.360620
9.905200 -0.795774 -61.422404 28.362410
9.905100 -0.789608 -61.663620 28.364221
9.905000 -0.783418 -61.902995 28.366052
9.904900 -0.777204 -62.140522 28.367904
9.904800 -0.770966 -62.376195 28.369776
9.904700 -0.764705 -62.610005 28.371669
9.904600 -0.758421 -62.841946 28.373582
9.904500 -0.752114 -63.072011 28.375516
9.904400 -0.745784 -63.300193 28.377469
9.904300 -0.739431 -63.526485 28.379443
9.904200 -0.733056 -63.750880 28.381436
9.904100 -0.726658 -63.973371 28.383449
9.904000 -0.720239 -64.193952 28.385482
9.903900 -0.713798 -64.412615 28.387535
9.903800 -0.707335 -64.629355 28.389607
9.903700 -0.700850 -64.844164 28.391699
9.903600 -0.694345 -65.057036 28.393810
9.903500 -0.687818 -65.267965 28.395940
9.903400 -0.681270 -65.476944 28.398089
9.903300 -0.674702 -65.683967 28.400257
9.903200 -0.668113 -65.889027 28.402444
9.903100 -0.661504 -66.092119 28.404649
9.903000 -0.654874 -66.293235 28.406873
9.902900 -0.648225 -66.492371 28.409116
9.902800 -0.641556 -66.689520 28.411377
9.902700 -0.634868 -66.884676 28.413656
9.902600 -0.628160 -67.077833 28.415953
9.902500 -0.621433 -67.268985 28.418268
9.902400 -0.614687 -67.458126 28.420601
9.902300 -0.607923 -67.645251 28.422951
9.902200 -0.601140 -67.830354 28.425319
9.902100 -0.594338 -68.013429 28.427704
9.902000 -0.587519 -68.194471 28.430107
9.901900 -0.580682 -68.373474 28.432526
9.901800 -0.573827 -68.550433 28.434963
9.901700 -0.566954 -68.725342 28.437416
9.901600 -0.560064 -68.898196 28.439886
9.901500 -0.553157 -69.068990 28.442372
9.901400 -0.546234 -69.237718 28.444874
9.901300 -0.539293 -69.404376 28.447392
9.901200 -0.532336 -69.568958 28.449927
9.901100 -0.525363 -69.731459 28.452477
9.901000 -0.518374 -69.891875 28.455043
9.900900 -0.511369 -70.050200 28.457624
9.900800 -0.504348 -70.206430 28.460220
9.900700 -0.497312 -70.360559 28.462832
9.900600 -0.490261 -70.512584 28.465458
9.900500 -0.483195 -70.662499 28.468100
9.900400 -0.476114 -70.810300 28.470755
9.900300 -0.469018 -70.955982 28.473425
9.900200 -0.461908 -71.099541 28.476110
9.900100 -0.454784 -71.240973 28.478808
9.900000 -0.447646 -71.380273 28.481520
9.899900 -0.440494 -71.517437 28.484246
9.899800 -0.433329 -71.652461 28.486985
9.899700 -0.426150 -71.785340 28.489738
9.899600 -0.418959 -71.916071 28.492503
9.899500 -0.411754 -72.044649 28.495282
9.899400 -0.404537 -72.171071 28.498073
9.899300 -0.397308 -72.295333 28.500877
9.899200 -0.390066 -72.417430 28.503692
9.899100 -0.382812 -72.537359 28.506520
9.899000 -0.375547 -72.655117 28.509360
9.898900 -0.368270 -72.770700 28.512212
9.898800 -0.360981 -72.884104 28.515075
9.898700 -0.353682 -72.995326 28.517949
9.898600 -0.346371 -73.104362 28.520835
9.898500 -0.339050 -73.211209 28.523731
9.898400 -0.331719 -73.315864 28.526638
9.898300 -0.324377 -73.418323 28.529555
9.898200 -0.317025 -73.518584 28.532482
9.898100 -0.309663 -73.616643 28.535420
9.898000 -0.302292 -73.712497 28.538367
9.897900 -0.294911 -73.806143 28.541324
9.897800 -0.287522 -73.897579 28.544291
9.897700 -0.280123 -73.986801 28.547266
9.897600 -0.272716 -74.073807 28.550250
9.897500 -0.265300 -74.158593 28.553243
9.897400 -0.257876 -74.241158 28.556245
9.897300 -0.250443 -74.321499 28.559255
9.897200 -0.243003 -74.399614 28.562273
9.897100 -0.235556 -74.475499 28.565298
9.897000 -0.228101 -74.549153 28.568332
9.896900 -0.220639 -74.620573 28.571372
9.896800 -0.213170 -74.689757 28.574420
9.896700 -0.205694 -74.756702 28.577475
9.896600 -0.198212 -74.821408 28.580536
9.896500 -0.190724 -74.883871 28.583604
9.896400 -0.183229 -74.944090 28.586678
9.896300 -0.175729 -75.002063 28.589758
9.896200 -0.168223 -75.057788 28.592844
9.896100 -0.160712 -75.111263 28.595935
9.896000 -0.153196 -75.162486 28.599032
9.895900 -0.145675 -75.211457 28.602133
9.895800 -0.138149 -75.258173 28.605240
9.895700 -0.130619 -75.302632 28.608351
9.895600 -0.123084 -75.344835 28.611466
9.895500 -0.115546 -75.384778 28.614586
9.895400 -0.108004 -75.422461 28.617710
